"","A_SECTOR","SHELF","AIMS_REEF_NAME","REEF_NAME","FULLREEF_ID","REPORT_YEAR","SITE_NO","TRANSECT_NO","region","id","Complexity","coral","algae","turf","cca","soft","acro","f.richness","f.N","f.biomass","simpD","shanH","N.herb","N.carn","FsimpD","FshanH","FsimpD2","FshanH2","comp1","comp2","fcomp1","fcomp2","lat","long"
"43603","CB","O","Erskine Island","ERSKINE REEF","23068S",2018,"2","4","Capricorn Bunker","CB_O_ERSKINE REEF_2_4_2018",3,49,3,32.5,5,9,0.785714285714286,18,167,9238.69539047287,0.655768429820908,1.1699050039507,20,21,0.694969342751623,1.56339542478921,0.616300333464807,1.07054105024084,1.98676012912307,1.63641662708987,-0.222980017123814,0.938129938080152,-23.5083333333333,151.775
"43732","CB","O","Erskine Island","ERSKINE REEF","23068S",2018,"2","5","Capricorn Bunker","CB_O_ERSKINE REEF_2_5_2018",3,51.5,0.5,38.5,2,5,0.699029126213592,26,161,8489.20330368942,0.627014798755773,1.18199577084658,14,27,0.781837120481463,1.74340867522899,0.718413641449018,1.32174810968476,1.63926267425424,1.58830254742509,-0.717984784197563,0.9426287157112,-23.5083333333333,151.775
"43861","CB","O","Erskine Island","ERSKINE REEF","23068S",2018,"3","1","Capricorn Bunker","CB_O_ERSKINE REEF_3_1_2018",NA,16,0,56.5,0,6,0.40625,16,92,3370.75538200734,0.623046875,1.1685216440854,5,8,0.637051039697543,1.36147769850246,0.605151228733459,1.09955326150176,0.882240663997103,-0.0380008729175909,-2.21481515393272,0.877704263510034,-23.5083333333333,151.775
"43990","CB","O","Erskine Island","ERSKINE REEF","23068S",2018,"3","2","Capricorn Bunker","CB_O_ERSKINE REEF_3_2_2018",NA,12,0,50.5,0,1.5,0.708333333333333,22,106,7486.00695354019,0.489583333333333,0.881721481547744,7,16,0.694464222143111,1.56756369127102,0.655660377358491,1.20041893285214,1.90660392038153,0.474683507599488,-1.36500509274602,1.22937435331362,-23.5083333333333,151.775
"44119","CB","O","Erskine Island","ERSKINE REEF","23068S",2018,"3","3","Capricorn Bunker","CB_O_ERSKINE REEF_3_3_2018",NA,36.5,2.5,42,0.5,1,0.849315068493151,16,168,9052.12667285971,0.535935447551135,0.954777595610373,7,19,0.564980158730159,1.24442403289941,0.553358843537415,1.05139633725159,2.07134128020302,1.66862900574041,-1.35545383664135,1.73879907226673,-23.5083333333333,151.775
"44248","CB","O","Erskine Island","ERSKINE REEF","23068S",2018,"3","4","Capricorn Bunker","CB_O_ERSKINE REEF_3_4_2018",NA,28.5,0.5,59.5,0,6,0.526315789473684,23,135,8479.65915678627,0.643890427823946,1.22268098766737,14,6,0.733168724279835,1.54548118461901,0.690260631001372,1.22631070836218,0.932259171543167,-0.0613083489714635,-1.52330832040778,0.575023038797653,-23.5083333333333,151.775
"44377","CB","O","Erskine Island","ERSKINE REEF","23068S",2018,"3","5","Capricorn Bunker","CB_O_ERSKINE REEF_3_5_2018",NA,15,0,77,1,5,0.666666666666667,14,105,10738.9075160555,0.515555555555556,0.988154224290194,15,10,0.771700680272109,1.70086808150169,0.710385487528345,1.29558349767334,1.11988921907801,-0.357861182778408,-1.67846274457006,0.595911490590405,-23.5083333333333,151.775
"44506","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"1","1","Capricorn Bunker","CB_O_ERSKINE REEF_1_1_2020",2.5,16.5,0,31.5,0.5,5.5,0.363636363636364,17,160,16380.3926930097,0.593204775022957,1.03349715199933,13,10,0.381328125,0.924421668886946,0.371171875,0.748841747869788,0.124774975374769,-0.643178641948675,-1.44300166102032,0.286783705554703,-23.5083333333333,151.775
"44635","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"1","2","Capricorn Bunker","CB_O_ERSKINE REEF_1_2_2020",2,22.5,0,54,0,4.5,0.666666666666667,17,141,8455.5969651747,0.561975308641975,1.06247123628816,17,10,0.525627483526986,1.23394365672669,0.504803581308787,0.964814306280306,1.41059685116081,0.503338119327161,-1.05266300636033,0.230631961719622,-23.5083333333333,151.775
"44764","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"1","3","Capricorn Bunker","CB_O_ERSKINE REEF_1_3_2020",2.5,11.5,0,56,0,4.5,0.434782608695652,18,91,7713.22189107498,0.784499054820416,1.49485374869922,11,11,0.699673952421205,1.60738567005774,0.656200941915228,1.21664340675342,0.973207727413728,0.282203577821072,-1.24545738914617,0.368241037853726,-23.5083333333333,151.775
"44893","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"1","4","Capricorn Bunker","CB_O_ERSKINE REEF_1_4_2020",3.5,17,0.5,45,0,10,0.382352941176471,33,163,12268.0522716341,0.608996539792388,1.15497633344641,12,33,0.717979600286048,1.66397248779751,0.674696074372389,1.25332551906097,0.735135543084813,0.616197885536316,0.148560285823691,1.51928844583969,-23.5083333333333,151.775
"45022","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"1","5","Capricorn Bunker","CB_O_ERSKINE REEF_1_5_2020",3,37.0192307692308,0,37.0192307692308,0,6.73076923076923,0.701298701298701,21,135,6839.39097351655,0.701973351324001,1.31690555927201,9,16,0.698930041152263,1.50118505803009,0.67599451303155,1.24934994327682,1.89615349639747,1.21900842142243,-1.3197398791714,1.81485581760588,-23.5083333333333,151.775
"45151","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"2","1","Capricorn Bunker","CB_O_ERSKINE REEF_2_1_2020",4,25.3658536585366,0,57.5609756097561,0,6.82926829268293,0.692307692307692,19,119,2832.74475511416,0.64792899408284,1.28375060073006,4,20,0.771414448132194,1.660007809716,0.738789633500459,1.36269545246516,2.02423711670445,0.571450189270535,-1.40732586677039,1.29910202540928,-23.5083333333333,151.775
"45280","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"2","2","Capricorn Bunker","CB_O_ERSKINE REEF_2_2_2020",3.5,44.7488584474886,0.45662100456621,34.2465753424658,0.45662100456621,5.47945205479452,0.806122448979592,27,150,7867.02790418899,0.642440649729279,1.20811905039957,19,32,0.815111111111111,1.94800921629769,0.7464,1.37914209987505,2.20466772388188,1.38522974454482,0.471700327382702,0.837997681248529,-23.5083333333333,151.775
"45409","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"2","3","Capricorn Bunker","CB_O_ERSKINE REEF_2_3_2020",3,44,0.5,29,1,19,0.659090909090909,27,311,9924.8474993679,0.629390495867769,1.04032541636801,12,19,0.563703849215786,1.18802832272697,0.556797386296668,1.03014627230839,1.66866458158479,1.38726939623861,-0.241388578603245,1.0672507431586,-23.5083333333333,151.775
"45538","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"2","4","Capricorn Bunker","CB_O_ERSKINE REEF_2_4_2020",3.5,24.6231155778894,1.00502512562814,55.7788944723618,0,8.04020100502512,0.571428571428572,34,154,12091.6639960176,0.649729279466889,1.07314130738646,26,40,0.828891887333446,2.02397895817571,0.742199359082476,1.3705346249748,1.42272690196515,1.39308426176367,1.08432442142379,0.513211870219209,-23.5083333333333,151.775
"45667","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"2","5","Capricorn Bunker","CB_O_ERSKINE REEF_2_5_2020",3.5,36.1904761904762,0,45.2380952380952,0.952380952380952,11.9047619047619,0.486842105263158,25,98,3719.89633540712,0.673995844875346,1.26187983705377,15,22,0.822157434402332,1.9207752538485,0.74822990420658,1.3827490469264,0.926903271013305,0.196427541851724,-0.714472693058778,0.0283040075688832,-23.5083333333333,151.775
"45796","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"3","1","Capricorn Bunker","CB_O_ERSKINE REEF_3_1_2020",3.5,38.5,0,50,0.5,4,0.571428571428571,17,106,5966.50947625661,0.643278799122955,1.15960005379965,3,31,0.794232823068708,1.78570684385017,0.730331078675685,1.34186473782006,1.40264400543163,0.691431912699385,-0.753478592678156,1.45496677200148,-23.5083333333333,151.775
"45925","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"3","2","Capricorn Bunker","CB_O_ERSKINE REEF_3_2_2020",3,52.914798206278,0,36.322869955157,0.448430493273543,0,0.694915254237288,18,167,4195.95262477298,0.670066072967538,1.15478062759641,6,28,0.70594141059199,1.51333150594503,0.683280146294238,1.24093615367181,1.95802250720734,1.5886481707655,-0.529978128525716,1.59672870166602,-23.5083333333333,151.775
"46054","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"3","3","Capricorn Bunker","CB_O_ERSKINE REEF_3_3_2020",3,51.5,1,41,0,3.5,0.631067961165049,23,215,9563.11363823031,0.648317466302196,1.22842939831125,18,21,0.700789616008653,1.52701645431173,0.678810167658194,1.24140683615367,1.42898572652852,0.673118401957647,-0.0871227808895333,0.942965064111765,-23.5083333333333,151.775
"46183","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"3","4","Capricorn Bunker","CB_O_ERSKINE REEF_3_4_2020",2.5,24.8780487804878,0,64.8780487804878,0.975609756097561,5.36585365853658,0.823529411764706,20,299,6473.62459630269,0.568242983467897,1.06078997887194,19,16,0.295276339190837,0.730956852119291,0.291271909710182,0.619820058353686,1.81119781799949,1.56987676545934,-0.558599109623388,0.405585064467038,-23.5083333333333,151.775
"46312","CB","O","Erskine Island","ERSKINE REEF","23068S",2020,"3","5","Capricorn Bunker","CB_O_ERSKINE REEF_3_5_2020",2.5,23,0,65,0,7,0.739130434782609,18,229,6439.21967081351,0.430056710775047,0.855066141932489,21,10,0.29896455063786,0.751229507556577,0.291870864399992,0.602396098683551,1.4012685829939,-0.221606649874646,-0.796963598386958,-0.198590378430571,-23.5083333333333,151.775
"58051","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"1","1","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_1_2018",NA,13,1,64.5,11.5,0.5,0.230769230769231,12,102,15321.8738179608,0.568047337278107,1.11561784632874,37,1,0.693387158785083,1.35319208181799,0.512302960399846,0.782580278249253,-0.0240568646827433,-0.374180145200592,-2.25178993271131,-1.5095196909382,-23.8583333333333,152.366666666667
"58180","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"1","2","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_2_2018",NA,14.5,2.5,72.5,7.5,1,0.758620689655172,11,254,16043.6087112594,0.401902497027348,0.795067978059177,57,6,0.44249488498977,0.897808157707962,0.411184822369645,0.669352953827825,1.69009261427994,-0.213155642946647,-0.975450698434446,-1.0938474049139,-23.8583333333333,152.366666666667
"58309","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"1","3","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_3_2018",NA,19.5,1,59,14.5,0.5,0.743589743589744,9,100,2922.40026453468,0.402366863905325,0.697576882945894,7,5,0.5274,1.01779475075592,0.4918,0.798477083625801,1.74568772338849,-0.0307893917385918,-2.60958053447641,-0.474541598781565,-23.8583333333333,152.366666666667
"58438","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"1","4","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_4_2018",NA,39,0,33.5,24.5,0.5,0.794871794871795,21,192,36928.2500008835,0.347468770545694,0.677793796370276,137,24,0.779025607638889,1.68482849621428,0.393012152777778,0.716439160196267,1.33280215698656,0.118930655986492,1.49960205045957,-3.80024625443251,-23.8583333333333,152.366666666667
"58567","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"1","5","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_5_2018",NA,26,0.5,38,32,0.5,0.846153846153846,17,479,68333.1870639096,0.308801775147929,0.638272133477326,218,11,0.617832035250892,1.19136877903206,0.528057321925898,0.819939132447606,2.1837046488776,0.456268400509903,1.09944772842215,-3.68407994433571,-23.8583333333333,152.366666666667
"58696","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"2","1","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_1_2018",2,16.5,0.5,75.5,6.5,0,0.636363636363636,10,226,8418.02218896976,0.534435261707989,0.897622094750772,26,3,0.284360560733025,0.647804306641622,0.271712741796538,0.484184733321443,0.881887157332325,-0.309416512637852,-1.75565394984573,-0.764381036935833,-23.8583333333333,152.366666666667
"58825","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"2","2","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_2_2018",2.5,7.5,1,53.5,38,0,0.4,23,446,12381.1945308531,0.711111111111111,1.30952583530407,113,11,0.48319893824529,1.01370840307757,0.435852319572081,0.698598418783408,0.439262223113208,-0.928737885899024,0.986470918772576,-2.19996951227382,-23.8583333333333,152.366666666667
"58954","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"2","3","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_3_2018",2.5,6,0.5,53.5,35.5,0,0.416666666666667,25,239,11011.6489097441,0.680555555555556,1.2366848691405,95,19,0.692074718579857,1.49827263945336,0.572784089914392,0.93827029303344,1.19273965880893,-1.10524314065901,1.16085922320871,-1.91536137611532,-23.8583333333333,152.366666666667
"59083","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"2","4","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_4_2018",2.5,5.5,1,56.5,35.5,0,0.363636363636364,24,272,8490.03598964245,0.644628099173554,1.16222554492109,81,10,0.598859212802768,1.25683232439596,0.510407655709343,0.79970233874671,1.40898171412902,-1.25987506682825,0.197335448605912,-1.82122405937577,-23.8583333333333,152.366666666667
"59212","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"2","5","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_5_2018",2.5,5.5,0,49,43.5,0,0.636363636363636,23,187,11080.4254579646,0.512396694214876,0.859967281035505,83,9,0.730303983528268,1.53390377111542,0.536417970202179,0.844075403594015,2.21615894724029,-0.542767125084209,0.134851992022323,-1.83501443984703,-23.8583333333333,152.366666666667
"59341","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"3","1","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_3_1_2018",NA,8,0,40.5,45.5,0.5,0.75,23,143,12461.9078288632,0.6171875,1.1573732982229,99,10,0.686194923957162,1.5076860906528,0.322949777495232,0.608949945314212,1.39952412844023,2.03811521792868,-0.141371901169757,-3.13719241688792,-23.8583333333333,152.366666666667
"59470","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"3","2","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_3_2_2018",3,24,0,43.5,32,0,1,25,132,13498.6678314749,0,0,61,14,0.827479338842975,1.92587286810611,0.572658402203857,1.03072850255654,2.24732901452421,3.26199444987215,0.442243865487123,-1.7221638623022,-23.8583333333333,152.366666666667
"59599","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"3","3","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_3_3_2018",3.5,49,0,20.5,30,0,0.989795918367347,24,100,5560.8591996191,0.0201999167013744,0.0569372244376318,42,9,0.7968,1.8841201685737,0.5838,1.02144764185359,2.06959371861823,3.12349201416155,-0.11996296075822,-1.24523926654647,-23.8583333333333,152.366666666667
"59728","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"3","4","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_3_4_2018",3.5,41.5,4.5,17,35.5,0,0.987951807228916,23,136,8632.47991154252,0.0238060676440703,0.0652143635114322,50,16,0.780601211072664,1.81774874250905,0.631163494809689,1.11632581585341,2.05334929256694,3.1102284622983,0.305898008275091,-1.74466839103732,-23.8583333333333,152.366666666667
"59857","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2018,"3","5","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_3_5_2018",3.5,44.5,2,20,33,0.5,1,22,139,15247.3625744546,0,0,45,11,0.701205941721443,1.6095283293993,0.602970860721495,1.05501252663335,2.24732901452421,3.26199444987215,-0.0970128337096924,-0.982510337685151,-23.8583333333333,152.366666666667
"59986","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"1","1","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_1_2020",2.5,20.5,0,57,7.5,3,0.536585365853659,18,162,10612.808316949,0.603807257584771,1.03691404439427,32,NA,0.504191434232586,1.07179242304657,0.4519890260631,0.736928303129286,0.761172418131424,-0.4685286334686,-2.10952388228702,-0.932404891098291,-23.8583333333333,152.366666666667
"60115","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"1","2","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_2_2020",3.5,23,5.5,47,16,4,0.58695652173913,22,168,11006.0462304051,0.575614366729679,1.05369597279221,58,13,0.737953514739229,1.61103077591187,0.583262471655329,0.986331420736171,0.909382654090505,-0.489170953671546,-0.278978685267257,-1.59517825050223,-23.8583333333333,152.366666666667
"60244","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"1","3","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_3_2020",3,27,0,62,2.5,2.5,0.685185185185185,20,381,26768.4477115036,0.480109739368999,0.877354410808925,48,9,0.371876743753487,0.910031784762325,0.35078292378807,0.657461282577242,0.974424075271962,-0.125823485922596,0.355070669007507,-0.994240458766739,-23.8583333333333,152.366666666667
"60373","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"1","4","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_4_2020",3.5,27.5,2.5,39.5,25.5,3.5,0.836363636363636,25,210,20623.6083214923,0.286942148760331,0.584526723141806,110,13,0.775238095238095,1.68305134837825,0.522585034013605,0.905743314463317,1.7492942020252,0.0996538130215289,0.684262790699095,-2.57258903694998,-23.8583333333333,152.366666666667
"60502","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"1","5","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_1_5_2020",3.5,40.8695652173913,0.869565217391304,41.7391304347826,10.8695652173913,3.47826086956522,0.893617021276596,33,226,12576.2303735796,0.195337256677229,0.424185457723776,59,25,0.657255854021458,1.49066154859417,0.584031639126008,1.01161214230724,1.35519016306884,0.960292029374298,0.735846261825415,-1.16421696226421,-23.8583333333333,152.366666666667
"60631","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"2","1","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_1_2020",3,34,1.5,49,14,0.5,0.852941176470588,17,118,4249.95281509631,0.264273356401384,0.56899277280865,31,12,0.737431772479173,1.55740502492312,0.606291295604711,1.04750080772986,1.69603999285747,0.149929786268061,-1.35743616536473,-1.55006708242854,-23.8583333333333,152.366666666667
"60760","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"2","2","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_2_2020",3,25,0.909090909090909,38.1818181818182,33.6363636363636,0.909090909090909,0.8,13,126,8990.3895167919,0.373553719008264,0.794419251730778,57,6,0.753464348702444,1.6129818738476,0.556941295036533,0.936583895427869,1.95621044542664,0.243068650775609,-0.969721060279575,-2.1701655908152,-23.8583333333333,152.366666666667
"60889","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"2","3","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_3_2020",2,18.5,2,28,40.5,8.5,0.702702702702703,10,118,2277.9944341433,0.452885317750183,0.78275901567121,17,4,0.442688882505027,0.941469096290254,0.415254237288136,0.723170723580935,0.851034228129049,0.188543889039398,-2.13565505957474,-0.273824213079002,-23.8583333333333,152.366666666667
"61018","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"2","4","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_4_2020",2.5,12,3.5,43.5,39.5,0.5,0.75,21,335,130484.419250923,0.418402777777778,0.740529566244477,206,3,0.755321897972822,1.56253542171004,0.466402316774337,0.745671511188892,1.4920308275184,-0.0470374675085929,1.28879438635174,-2.95787609695536,-23.8583333333333,152.366666666667
"61147","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"2","5","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_2_5_2020",2.5,28.5,10,44.5,16.5,0.5,0.789473684210526,19,113,7574.6557556582,0.388427208371807,0.825638149149324,18,18,0.662698723470906,1.4745096266107,0.615396663795129,1.11244298695587,1.84834309743498,0.235324925693103,-1.14519515895159,-0.318764177108199,-23.8583333333333,152.366666666667
"61276","CB","O","Fairfax Island","FAIRFAX ISLANDS REEF","23081S",2020,"3","1","Capricorn Bunker","CB_O_FAIRFAX ISLANDS REEF_3_1_2020",3,18,1.5,51,27,0,0.861111111111111,29,148,15563.3296741487,0.483024691358025,0.972545572919634,54,6,0.702794010226443,1.51303680365818,0.543918918918919,0.869640517202114,2.33721234923401,2.03260335618382,-0.456558086447369,-1.51473918748557,-23.8583333333333,152.366666666667
